location	lat	long
Sainte-Anne, Qubec, Canada	46.199520000000064	-77.68889999999999
Yakusugi Museum - 2739-343, Ambo, Yakushima-cho, Kumage-gun, Kagoshima Prefecture, Japan	30.30811200000001	130.631076
Mount Saint Pierre's Cathedral, Alaska, USA	53.87669550000001	-166.53820725
Central Ave, Fillmore, California, USA	34.40244069830775	-118.91411803966155
Ornamental Canal, Discovery Way, Off Wapping Lane, Shadwell, London, England, UK	51.50642000000005	-0.1272099999999341
Island of Hvar, Croatia, Yugoslavia	43.14083000000005	16.728330000000028
Winchelsea, East Sussex, England, UK	50.92434000000003	0.7068300000000249
Htel Les Voyageurs, 22 rue Boulard, Paris 14, Paris, France	48.83383878573488	2.3288538985515985
PASA Park, Barry, Illinois, USA	39.695790000000045	-91.03922999999998
Frome, Somerset, England, UK	51.22861000000006	-2.3171899999999255
Blair, Nebraska, USA	41.54370000000006	-96.13524999999998
Budgens, Market Square, Newent, Gloucestershire, England, UK	51.93020000000007	-2.40495999999996
Panama Canal, Panama City, Panama	8.96661000000006	-79.53473999999994
Seattle Tacoma, Washington, USA	47.14678350000001	-122.50740375000001
Wright Dairy Farm, Richmond, British Columbia, Canada	49.16335000000004	-123.13663999999994
Fort de la Pompelle, Puisieulx, Marne, France	49.21649000000008	4.12874000000005
Henry Mayo Newhall Memorial Hospital - 23845 McBean Parkway, Valencia, California, USA	34.39716001615752	-118.55376002553521
Montecito, California, USA	34.42148000000003	-119.64819999999997
Honey Brook, Pennsylvania, USA	40.09460000000007	-75.91492999999997
Wellton, Arizona, USA	32.67272000000003	-114.14715999999999
New Perry Hotel, Perry, Georgia, USA	32.46087000000006	-83.73474999999996
Mac's Baths, Los Angeles, California, USA	34.076020062178976	-118.3837600116854
Magdalen College School, Cowley Place, Oxford, Oxfordshire, England, UK	51.74827000000005	-1.2452999999999292
Springfield Gardens, New York, USA	40.66318000000007	-73.76925999999997
Flatrock, Michigan, USA	42.09450000000004	-83.28091999999998
Lower Zambezi National Park, Zambia	-15.187829999999963	29.29415000000006
Kerhonksen, New York, USA	41.772470000000055	-74.29661999999996
Thornybush, South Africa	-23.87910999999997	29.443380000000047
Dinmore Hill, Herefordshire, England, UK	51.720331941480794	-0.5403301075726122
141 Regal Row Dallas, Texas, USA	32.812048385983594	-96.90029072930656
Awendaw Green - 4879 N Hwy 17, Awendaw, South Carolina, USA	32.931035466818734	-79.71319152169833
181 Batallon Libres de Trujillo, Lima, Peru	-12.123990741718247	-76.98425703290383
19 West Pacific Avenue Spokane, Washington, USA	47.65555448124544	-117.41228138773155
Bill Williams Bridge, Arizona, USA	35.253465120501	-112.17946858729398
W. Hastings St., Vancouver, British Columbia, Canada	49.28265478836331	-123.10975395924528
Buxton, Derbyshire, England, UK	53.26040000000006	-1.912689999999941
Crockway Farm, Dorset, England, UK	50.72359344097382	-2.717308732575402
Fistral Beach, Newquay, Cornwall, England, UK	50.418690000000026	-5.0968899999999735
San Mateo, California, USA	37.54704000000004	-122.31484999999998
Lichfield, Staffordshire, England, UK	52.68414000000007	-1.8190699999999538
The Dye Club at Barefoot Resort - 2600 Pete Dye Drive, North Myrtle Beach, South Carolina, USA	33.812230000000056	-78.74696999999998
West Babylon, Long Island, New York, USA	40.72207000000003	-73.35732999999993
The Warehouse Restaurant, 4499 Admiralty Way, Marina del Rey, California, USA	33.983610000000056	-118.44568999999996
Neringa Peninsula, Lithuania	55.67930000000007	21.115590000000054
Palau de la Generalitat, Barcelona, Catalonia, Spain	41.382819923394386	2.1767500693923556
11 York Street, Wynyard, NSW, Australia	-33.86509378930357	151.20555763672107
Hanhilampi, Porvoo, Finland	60.39664000000005	25.671580000000063
New Concert, Ohio, USA	41.3849368355712	-81.91506635843909
Fultola, Botiaghata, Khulna, Bangladesh	22.712440000000072	89.52554000000003
Gracefield, Qubec, Canada	46.09200000000004	-76.05330999999995
ABC Centre, Hobart, Tasmania, Australia	-42.8205461422288	147.29544691565636
Waizenhofen, Bavaria, Germany	49.06931000000003	11.223670000000027
The Pavilion pub, Battersea Park Road, Battersea, London, England, UK	51.47140233562665	-0.16841960783739823
Castle, Leiria, Portugal	39.74324000000007	-8.812039999999968
San Tan Valley, Arizona, USA	33.163910000000044	-111.56538999999998
59-24 56th Dr Queens, New York City, New York, USA	40.72389653231589	-73.90768383680535
Police Building Berliner Tor, Hamburg, Germany	53.555559858590584	10.02254667676179
Ballygarth Castle, Julianstown, County Meath, Ireland	53.67174000000006	-6.28476999999998
Hollywood Blvd., Hollywood, California, USA	34.101594000000006	-118.32694208335049
Plaza del Toro, Madrid, Spain	40.605804000000006	-3.716646001482509
Bando, Ibaraki, Japan	36.048376131000055	139.88863684500006
300 NE 2nd Ave, Miami, Florida, USA	25.777602943101176	-80.19039346857814
Reguliersgracht 36, Amsterdam, Noord-Holland, Netherlands	52.3636671406179	4.895722320672457
906 Loma Vista Drive, Beverly Hills, California, USA	34.09254247348383	-118.39949061391322
Retreat, Cape Flats, Cape Town, South Africa	-34.06300999999996	18.475080000000048
North Central Texas College, Gainesville, Texas, USA	33.61710007718266	-97.16362006289913
Southern Pacific Station - 3rd. Street at Townsend Street, San Francisco, California, USA	37.77885	-122.3927505
E Pico Blvd & Wall St, Los Angeles, California, USA	34.03413900000001	-118.25648999999999
7021 Hollywood Blvd., Hollywood, Los Angeles, California, USA	34.10155349047804	-118.34275436081134
Happisburgh Norfolk	52.82443000000006	1.5308900000000563
Saint-Paul-de-l'Ile-aux-Noix, Quebec, Canada	45.130220000000065	-73.27714999999995
Hamilton International Middle School - 1610 N 41st Street, Seattle, Washington, USA	47.65685002337088	-122.33801999999997
Hooksett, New Hampshire	43.097750000000076	-71.46577999999994
Soulard Farmers Market - 730 Carroll Street, St. Louis, Missouri, USA	38.610550000000046	-90.20013999999998
Merrimans' Playhouse, South Bend, Indiana, USA	41.679070000000024	-86.25404999999995
South Sulawesi, Indonesia	-4.333329999999933	120.25000000000011
Concertgebouw De Vereeniging, Nijmegen, Gelderland, Netherlands	51.841779959461164	5.861879974464844
Shattuck-St. Mary's School - 1000 Shumway Avenue, Faribault, Minnesota, USA	44.30193000000003	-93.25764001947567
Arthur Laing Bridge, Vancouver, British Columbia, Canada	49.20431584206362	-123.13120240652529
Rotana Cafe, Dublin, Ireland	53.53756000000004	-6.215529999999944
Quiraing, Isle of Skye, Scotland, UK	57.68160299999999	-6.290500499999997
Grodzka, Piotrkw Trybunalski, Ldzkie, Poland	51.408018000000006	19.696918500000002
Sterling, Illinois, USA	41.79405000000003	-89.69881999999996
Verdugo City, California, USA	34.212150000000065	-118.24108999999999
Momo Restaurant, 25-27 Heddon Street, London, England, UK	51.511250000000075	-0.13974999999993543
Rosebud, Texas, USA	31.072560000000067	-96.97836999999998
Orchard & Rivington Street, Lower East Side, Manhattan, New York City, New York, USA	40.72030200000001	-73.989117
Kao Museum - 2-1-3, Bunka, Sumida-ku, Tokyo, Japan	35.705988000000005	139.82550300000003
Vicente Lpez, Buenos Aires, Federal District, Argentina	-34.591721465529524	-58.38994494494556
Terminal Rodoviria Novo Rio, Avenida Francisco Bicalho, Santo Cristo, Rio de Janeiro, Rio de Janeiro, Brazil	-22.90075944258826	-43.21053459678343
Lake Washington, Washington, USA	47.61957000000007	-122.24543999999997
Kirkwood, Missouri, USA	38.58066000000008	-90.40637999999996
1201 W Amelia Street, Orlando, Florida, USA	28.549370522649696	-81.39570049570084
Embalse de Bolarque, Guadalajara, Castilla-La Mancha, Spain	40.56923535042338	-3.2601099838507914
Sochi, Russia	43.61715000000004	39.724500000000035
Mont Tremblant, Quebec, Canada	46.11833000000007	-74.60167999999999
Spngen, Ljungbyhed, Skne ln, Sweden	56.08287000000001	13.270799249999994
Abbotsbury Close, Newham, East London, UK	51.5322627860074	-0.006107637912889019
Airstrip, Breakish, Skye, Highland, Scotland, UK	57.50000000000006	-4.999999999999943
Bank of Colorado Arena, Greeley, Colorado, USA	40.40773994503448	-104.77135002337079
Llewellyn Steet, Neath Port Talbot, Wales, UK	51.59931415747806	-3.7897116799093586
High Island, Great Barrier Reef, Queensland, Australia	-17.98721999999998	146.76979000000006
Carindale, Queensland, Australia	NaN	NaN
Sunnyside Cemetery - 1095 E. Willow Street, Long Beach, California, USA	33.8044558042589	-118.17867079069417
Justus-Liebig-Universitt, Gieen, Hessen, Germany	50.58074994113934	8.676750011685487
Dresden, Saxony, Germany	51.053630000000055	13.740810000000067
Chechem Ha, Cayo, Belize	17.033090000000072	-88.94860999999997
Burgas, Bulgaria	42.49151000000006	27.471810000000062
Sokcho, Gangwon-do, South Korea	38.208330000000046	128.59111000000007
New York Film Academy, 3300 Riverside Drive, Burbank, California, USA	34.15224713347584	-118.33541016126142
Cascata della Mola, Parco della Mola, Oriolo Romano, Lazio, Italy	42.15862000000004	12.138850000000048
Moret Sur Loing, France	48.37300000000005	2.8145200000000727
Neuwied, Rhineland-Palatinate, Germany	50.43109000000004	7.459190000000035
Armstrong Island, Fiji	-65.88332999999994	-66.26666999999998
Hindmarsh Valley, South Australia, Australia	-35.467739999999935	138.64362000000006
Tata Bungalow, Marol, Andheri, Mumbai, Maharashtra, India	19.119140000000073	72.88282000000004
Blickling Hall, Blickling, Norfolk, England, UK	52.82217000000003	1.206890000000044
Burnt Oak Underground Station, Watling Avenue, Burnt Oak, Edgware, London, England, UK	51.50642000000005	-0.1272099999999341
Zhejiang Sci-Tech Universiety, Hangzhou, Zhejiang, China	30.29365000000007	120.16142000000002
Olbia Airport, Olbia, Sardegna, Italy	40.90265000000005	9.513540000000035
Former USSR	9.576290000000029	99.97924000000006
Romeo's Pizza, Pasadena, California, USA	34.14611000000008	-118.09503999999998
Suisun City, California, USA	38.23912000000007	-122.03687999999994
Temple Mills, Marshall Street, Leeds, West Yorkshire, England, UK	53.78930197319092	-1.5521314333110743
Borovetz, Bulgaria	42.26752000000005	23.604430000000036
Vredendal, South Africa	-31.664039999999943	18.504590000000064
Western North Carolina, USA	35.24741779612019	-81.59105067497073
Louisa, Virginia, USA	38.025460000000066	-78.00374999999997
Warren Wilson College, Swannanoa, North Carolina, USA	35.61328000000003	-82.44068999999996
City Theatre, Lidick 16, Brno, Czech Republic	49.19727000000006	16.603680000000054
Schtzingen, Baden-Wrttemberg, Germany	48.994030000000066	8.899530000000027
Scott, Louisiana, USA	30.233600000000024	-92.09217999999998
Paradise Motel - 1116 W Sunset Blvd., Los Angeles, California, USA	34.065799952247836	-118.2494600011538
San Antonio de los Baos, Artemisa, Cuba	22.88858400000001	-82.49908275
Ultimo, NSW, Australia	-33.88006999999993	151.19878000000006
Basilica Maxentius, Rome, Lazio, Italy	41.856614706072484	12.517539598909751
Xieng Khouang, Laos	19.416670000000067	103.50000000000006
Old Quad, Edinburgh University, Edinburgh, Scotland, UK	55.94754000000006	-3.1862499999999727
Orangeville, Ontario, Canada	43.92017000000004	-80.09314999999998
Vis, Belgium	50.73781000000008	5.695260000000076
Lanaja, Huesca, Aragn, Spain	41.76979000000006	-0.32829999999995607
Sandrewateljerna, Lstmakargatan 18, Norrmalm, Stockholm, Stockholms ln, Sweden	59.33543146378896	18.069507356367954
Japanese Alps, Japan	36.36435000000006	137.62161000000003
Bennebroek, Noord-Holland, Netherlands	52.32212000000004	4.593210000000056
La Valle des Singes, Le Gureau, Romagne, Vienne, France	46.24405000000007	0.29099000000002206
Equatorial Africa	-23.903929999999946	29.443910000000074
Ranger, Georgia, USA	34.50317000000007	-84.70989999999995
Bay of Islands, Newfoundland, Newfoundland and Labrador, Canada	NaN	NaN
142 Water St., Vancouver, British Columbia, Canada	49.284014035303336	-123.10754970627039
Friar's Square, Aylesbury, Buckinghamshire, England, UK	51.81399000000005	-0.8138499999999453
30 30th Street, Venice, Los Angeles, California, USA	33.98004716734961	-118.46640730515327
Suffersheim, Bavaria, Germany	48.98160000000007	11.02066000000002
263 Ashland St, Holliston, Massachusetts, USA	42.23130164588242	-71.44225762833995
Sowden House - 5121 Franklin Avenue, Los Angeles, California, USA	34.10540449711448	-118.30117097155059
Ecole lmentaire, 16 Rue Julien Lacroix, Paris 20, Paris, France	48.86944050152922	2.3854845899358867
Dawson, Minnesota, USA	44.929410000000075	-96.05466999999999
House of Props - 1117 North Gower Street, Los Angeles, California, USA	NaN	NaN
Sydney Polo Club, Richmond, New South Wales, Australia	-33.60485989099993	150.75760832800006
Reserva Ecolgica Costanera Sur, Argentina	-34.59940999999998	-58.362689999999986
Crestasee, Kanton Graubnden, Switzerland	46.66667000000007	9.750000000000057
Fjell, Hordaland, Norway	60.33086000000003	5.07630000000006
Conservatorio Giuseppe Verdi, Milan, Italy	45.464930025535295	9.203060043857123
Blossom Prairie, Texas, USA	29.38802000000004	-96.00634999999994
Dans les ruelles du Vieux Nice, Nice, Alpes-Maritimes, France	43.695670000000064	7.273550000000057
Saint-Gilles town hall, Brussels, Belgium	50.826790000000074	4.344880000000046
Rublevka, Moscow, Russia	55.76497000000006	37.36605000000003
Riace, Reggio Calabria, Calabria, Italy	38.41849000000008	16.481030000000032
CBS Studio 72, New York City, New York, USA	40.61448379992237	-74.07942333817901
Helsingin Kaupunginmuseo, Helsinki, Finland	60.16848997446482	24.95209998773772
Mid-Hudson Civic Center - Poughkeepsie, New York, USA	41.7047700732875	-73.9286600783364
Cullar, Segovia, Castilla y Len, Spain	NaN	NaN
Lake Las Vegas, Henderson, Nevada, USA	36.089851712196705	-114.93236516060149
Quantel, London, England, UK	51.50642000000005	-0.1272099999999341
Brighouse, West Yorkshire, England, UK	53.70244000000008	-1.7746199999999703
Lucan, County Dublin, Ireland	53.358940000000075	-6.446239999999932
Waipu, New Zealand	-36.00398432399993	174.41567173300007
Zauo Restaurant, Tokyo, Japan	34.67358007718263	-86.03349999999995
1019 El Centro Street, South Pasadena, California, USA	34.1146455562272	-118.15642142392085
Swietokrzyskie Mountains, Swietokrzyskie, Poland	50.75000000000006	20.750000000000057
Mount Roskill, Auckland, New Zealand	-36.91361393799997	174.73508105400003
Florida's Naturals Growers, Lake Wales, Florida, USA	27.910980003895165	-81.60245995888418
Hall Green Greyhound Stadium, Birmingham, England, UK	52.43193000000008	-1.844609999999932
Pomander Walk - 260-266 West 95th Street, Upper West Side, Manhattan, New York City, New York, USA	40.794326644180316	-73.97321026977895
Cinma Action Christine, 75006, Paris, France	48.854430076605745	2.340100076605715
Theoule-sur-Mer, France	43.50598000000008	6.939790000000073
James Weir Building, University of Strathclyde, Glasgow, Strathclyde, Scotland, UK	55.862970000000075	-4.244959999999935
Garden City, Missouri, USA	38.56349000000006	-94.19356999999997
Kellogg, Idaho, USA	47.54448000000008	-116.13509999999997
CWKS Legia Warszawa, Lazienkowska, Srdmiescie, Warsaw, Mazowieckie, Poland	52.22046006059152	21.040739988891534
Grand Cafe De Kroon, Amsterdam, Noord-Holland, Netherlands	52.36631002943042	4.896700000000067
Pie 'n Burger - 913 E. California Boulevard, Pasadena, California, USA	34.135920037220714	-118.13134999999994
Maintower, Frankfurt am Main, Hessen, Germany	50.11208000000005	8.683410000000038
Camping World Stadium, 1 Citrus Bowl Place, Orlando, Florida, USA	28.537823097060247	-81.40143809706025
Eglise Saint-Etienne, Grande Rue, Fosses, Val d'Oise, France	49.09720939587927	2.4777719885955922
Leo Silver Sons, New York City, New York, USA	40.84382201936617	-73.8471277040751
North Head, Devonport, Auckland, New Zealand	-36.82679330576048	174.81208118706422
6542 Lankershim Blvd, North Hollywood, Los Angeles, California, USA	34.189722	-118.3877608176181
Elwood, Long Island, New York, USA	40.86948003664376	-73.32246991892222
Santa Barbara Channels, Studio A, Santa Barbara, California, USA	34.41938000000005	-119.69904999999994
Lake Balentine, Hungary	47.16708877000008	19.424531700000045
Trinity College, Toronto, Ontario, Canada	43.66485000000006	-79.39493999999996
Harrah's Club, Lake Tahoe, Nevada, USA	39.5278099378211	-119.81219005554246
North Wingfield, Derbyshire, England, UK	53.18100000000004	-1.387489999999957
Swaffham, Norfolk, England, UK	52.64402000000007	0.6897600000000352
Abbot Chyryton's Place, Evesham, Worcestershire, England, UK	52.091765693219635	-1.9536009260351628
Malecon de Quepos, Quepos, Puntarenas, Costa Rica	9.42539000000005	-84.16169999999994
Milford, Indiana USA	41.40978000000007	-85.84674999999999
ABC Television center - 1330 Avenue of the Americas, New York City, New York, USA	40.761927000000014	-73.9786725
Cowtown Cattlepen Maze, Fort Worth, Texas, USA	32.78887000000003	-97.34556999999995
Tower House, 29 Melbury Rd, Kensington, London, England, UK	51.49966579802816	-0.20255656203555938
Guildford, Sydney, New South Wales, Australia	-33.85487999999998	150.99049000000002
Atherfield Bay Holiday Camp, Shepherd's Chine, Chale, Ventnor, Isle of Wight, England, UK	50.59656000000007	-1.3174799999999323
San Juan de las Abadesas's railway station, San Juan de las Abadesas, Girona, Catalonia, Spain	41.97930000000008	2.8170800000000327
Dobris Chateu, Czech Republic	49.781300000000044	14.17076000000003
Sands Hotel - 3355 Las Vegas Boulevard South, Las Vegas, Nevada, USA	36.12200982916933	-115.17138116583388
Blue Plate Cafe, Huntsville, Alabama, USA	34.72012004443405	-86.61012997446471
San Esteban de Gormaz, Soria, Castilla y Len, Spain	41.572370000000035	-3.199649999999963
Cherry Creek Shopping Center - 3000 E 1st Avenue, Denver, Colorado, USA	39.71625004068222	-104.95025002293717
Colton Market - 20867 S Highway 211, Colton, Oregon, USA	45.17212553318128	-122.4378315
Lindero Country Club - 5719 Lake Lindero Drive, Agoura Hills, California, USA	34.15535998110125	-118.78947
Stensveen Ressurssenter, Toten, Norway	59.90800000000007	9.392000000000053
Simi Valley Drive-In, Simi Valley, California, USA	34.282413000000005	-118.7380123470858
Thanhouser Studios, New Rochelle, New York, USA	40.92011000000008	-73.78693999999996
8 Peter Cooper Road, Manhattan, New York City, New York, USA	40.7341695545329	-73.9752128170985
Janesville, Wisconsin, USA	42.68789000000004	-89.01820999999995
Osor, Girona, Catalonia, Spain	41.94559000000004	2.5574300000000676
Karen Village, Chiang Dao, Chiang Mai, Thailand	19.365960401136533	98.96418447877062
Barrage du Chevril, Tignes, Savoie, France	45.49706000000003	6.933910000000026
Cabrera 1050, Buenos Aires, Argentina	-34.60222399999992	-58.391099999999994
814 Lake Michigan Dr NW, Grand Rapids, Michigan, USA	42.97253451049559	-85.80500394014892
61st St & Lexington Avenue, New York City, New York, USA	40.763475	-73.967274
Kolding Arresthus, Kolding, Jylland, Denmark	55.48636000000005	9.473350000000039
Boulevard de l'Epine, Lille, Nord, France	50.62005658711963	3.107534418437107
Cressing, Essex, England, UK	51.85664000000003	0.5822200000000635
Fayetteville, Ohio, USA	39.186660000000074	-83.93210999999997
Horton Court, Horton, Chipping Sodbury, South Gloucestershire, England, UK	51.54149000000007	-2.356529999999964
JCB Hall - 1-3-61, Koraku, Bunkyo, Tokyo, Japan	35.70561000000001	139.75181100000003
Tully Cross Village, County Galway, Ireland	53.419970000000035	-8.572829999999954
Versalles, Buenos Aires, Federal District, Argentina	-34.62827999999996	-58.521639999999934
Saqara pyramid, Giza Governorate, Egypt	29.850700000000074	31.23037000000005
All'Antico Ristoro di Cambi - Via S.Onofrio 1R, Florence, Tuscany, Italy	43.77053993782109	11.242050029430434
Behrenstrae, Mitte, Berlin, Germany	52.51548083313396	13.386256963396875
Glendale, Skye, Highland, Scotland, UK	57.44852000000003	-6.714939999999956
Porte de Versailles, Paris 15, Paris, France	48.835210000000075	2.281750000000045
Streatham High Road, Streatham Hill, Streatham, London, England, UK	51.42602000000005	-0.13107999999994036
IAI Stadium Nihondaira, Shimizu, Shizuoka, Japan	34.984692592000044	138.4812529620001
Sarthe, France	47.99489534400004	0.22253723100004663
L.D. Brady Elementary School - 600 Columbia Street, Aurora, Illinois, USA	41.75985000836728	-88.30121993782099
1330 Hayward Court, Cincinnati, Ohio, USA	39.133143522909506	-84.42019675059171
Drpfeldstrasse, Hamburg, Germany	53.56652134131411	9.840832338321324
Gordon Theater, Hollywood, Los Angeles, California, USA	34.09924725312579	-118.31962499999999
Arrone, Umbria, Italy	42.58351000000005	12.77010000000007
Wittenham Clumps, Oxfordshire, England, UK	51.62710000000004	-1.1817599999999402
Maligne Lake, Alberta, Canada	52.66118000000006	-117.53156999999999
Qalat, Iran	29.844400000000064	53.97690000000006
Speedway & Horizon Ave, Venice Beach, Venice, Los Angeles, California, USA	33.988185	-118.47422250000001
MCAM TV 23, Manchester, New Hampshire, USA	43.54781971106246	-71.45966657008479
Kaiser Permanente Medical Center, 13652 Cantara Street, Panorama City, California, USA	34.219799986583894	-118.43102993551334
Brivibas piemineklis, Riga, Latvia	56.95135004053891	24.113070040538915
Times Square Studios, New York, USA	40.75648000000007	-73.98617999999993
Inspiration Consolidated Copper Company, Miami, Arizona, USA	33.398520000000076	-110.87054999999998
Japeri, Rio de Janeiro, Brazil	-22.643069999999966	-43.65590999999995
Turnmills Nightclub, Clerkenwell Rd., London, England, UK	51.50642000000005	-0.1272099999999341
Os, Norway	60.18603000000007	5.467890000000068
Fonyd, Hungary	46.74940000000004	17.557300000000055
Lavuk, sterbro, Copenhagen, Denmark	55.67567000000008	12.567560000000071
5813 Woodside Ave, Queens, New York City, New York, USA	40.74568632395745	-73.90630294445428
The Lot - 1041 N. Formosa Avenue, West Hollywood, California, USA	34.08974885789716	-118.34627715525922
Bavispe, Sonora, Mexico	30.480590000000063	-108.93975999999998
Empire Media Center, Los Angeles, California, USA	34.013106	-118.15796925000001
Gloria-teatteri, Helsinki, Finland	60.18930992281748	24.95503000000008
Cabrillo Studios, Long Beach, California, USA	33.76672000000008	-118.19239999999996
Reszel, Warminsko-Mazurskie, Poland	54.050320000000056	21.15184000000005
Saint-Genest Malifaux, Loire, France	45.347380000000044	4.4210200000000555
Rubonia, Florida, USA	27.578320000000076	-82.55240999999995
Lane Cove, New South Wales, Australia	-33.81335999999993	151.17028000000005
Irvine, Kentucky, USA	37.699940000000026	-83.97476999999998
North Freeway, Interstate 45 near Tidwell, Houston, Texas, USA	29.76058000000006	-95.36967999999996
Liverpool Street, London, England, UK	51.51744594629671	-0.08261438584846101
Mount Schilthorn, Kanton Bern, Switzerland	47.00000000000006	7.583330000000046
Attica Desert, Andes, Bolivia	-16.36855811399994	-68.44047096199995
Demeure Koehler - 29 Rue Guilloud, Monplasir, Lyon, Rhne, Rhne-Alpes, France	45.74282000000005	4.867360000000076
Arvandkenar, Khuzestan Province, Iran	30.500000000000057	50.00000000000006
Doetinchem, Gelderland, Netherlands	51.963700000000074	6.291360000000054
Gosciecice, Lower Silesia, Poland	50.75973000000005	17.087330000000065
Princess Theatre, Melbourne, Victoria, Australia	-37.810689999999965	144.97275000000002
University College Dublin, Belfield, Dublin 4, Dublin, Ireland	53.308599956143	-6.220650024524653
Lord's, St. John's Wood, London, England, UK	51.53395000000006	-0.17374999999992724
Gerlos, Tirol, Austria	47.22569000000004	12.036350000000027
4505 West Jefferson Boulevard, Los Angeles, California, USA	34.025560478792606	-118.3453335
Padre Amig, 5 Madrid, Spain	40.42028000000005	-3.7057699999999727
Benevento, Campania, Italy	41.129950000000065	14.785520000000076
McCambridge Recreation Center, 1515 N. Glenoaks Blvd., Burbank, California, USA	34.19344000000007	-118.32030999999995
Eagle Rock, California, USA	34.13927000000007	-118.21086999999994
145 N. Baldwin Avenue, Sierra Madre, California, USA	34.164487365718706	-118.05258242586035
Cape Canaveral Air Station, Cape Canaveral, Florida, USA	28.477630000000033	-80.58790999999997
The Big Oyster, Taree, New South Wales, Australia	-31.912289999999985	152.46285000000012
Hackett Dining Hall, St Georges College, Perth, Western Australia, Australia	-31.974002999999996	115.82167950000002
Gwangmyeong, South Korea	37.44435000000004	126.86500000000001
Molino, Bacoor, Cavite, Philippines	14.404880000000048	120.97717000000011
Cawston Ostrich Farm, Pasadena, California, USA	34.14745000000005	-118.14426999999995
Klausenpass, Kanton Uri, Switzerland	46.868520000000046	8.852580000000046
Avalon, Wisconsin, USA	42.63273000000004	-88.86786999999998
Lentigione, Reggio Emilia, Emilia-Romagna, Italy	44.67588699759509	10.693348271343549
U-Bahnhof Birkenstrae, Mitte, Berlin, Germany	52.52121000000005	13.424150000000054
Vila de Cruces, Pontevedra, Galicia, Spain	42.79415000000006	-8.168469999999957
Zilli Fish, Brewer Street, Soho, London, England, UK	51.51182000000006	-0.13507999999995945
Leixlip, County Kildare, Ireland	53.364370000000065	-6.487589999999955
Ninive, Iraq	36.366670000000056	43.150000000000034
Carrasqueira, Portugal	40.020440000000065	-8.072409999999934
Long Beach, Washington, USA	46.35232000000008	-124.05438999999996
Edgewater Park, Everett, Washington, USA	47.95196000000004	-122.28389999999996
38 Spofford St, San Francisco, California, USA	37.794613787956585	-122.4073686433436
Cotignano, Radicofani, Siena, Tuscany, Italy	42.97602000000006	11.740350000000035
Nagbalayong, Morong, Bataan, Philippines	14.674060000000054	120.27588000000003
Horslunde, Lolland, Denmark	54.91189000000003	11.217010000000073
Seguin, Texas, USA	29.569510000000037	-97.96465999999998
Bridgefoot House, Iver, Buckinghamshire, England, UK	51.520710000000065	-0.5105699999999729
La Ciudadela, Huesca, Aragn, Spain	42.571770042269655	-0.5514200627558062
Alley behind Trader Joes, 10130 Riverside Dr., Los Angeles, California, USA	34.15217993003081	-118.35182003664367
917 Webster Street, Mukilteo, Washington, USA	47.94123910294896	-122.30709153035306
Scotland Place, London, England, UK	51.50612700000001	-0.12567149999999266
Bad Endbach, Hessen, Germany	50.75212000000005	8.495100000000036
Taran Butler's Private Ranch, California, USA	34.1430165	-117.55513349999998
Ninja Museum - 117 Uenomarunouchi, Iga City, Mie Prefecture, Japan	34.771716	136.12912649999998
Frenchman's Field, Wales, UK	12.891190000000051	-61.17560999999995
Cerdanyola, Barcelona, Catalonia, Spain	41.37711068338683	2.132337179167713
Parc Josaphat, Schaerbeek, Brussels-Capital, Belgium	50.863440000000026	4.382450000000063
28 Place Saint-Georges, Paris 9, Paris, France	48.878386029430374	2.3376692457729438
Maison James Reid-Wilson, 1201, rue Sherbrooke Ouest, Montreal, Canada	45.451940000000036	-73.64289999999994
